Time,Date,Sender_account,Receiver_account,Amount_in_GBP,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type,cross_border_score,amount_score,currency_score,payment_type_score,pattern_score,total_risk_score,risk_category,priority_review_flag
32:26.0,11-12-2022,7694982976,5388470693,1377.589966,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
04:02.0,21-10-2022,9863781331,5269728610,2232.47998,GBP,PAB,UK,Panama,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
49:08.0,24-09-2023,7100408092,6937704752,1276.589966,PAB,PAB,Panama,Panama,Credit Card,1,Structuring,0,5,0,5,5,15,Low,0
55:34.0,26-07-2021,2493660313,7602474923,23192.65039,GBP,Dirham,UK,UAE,ACH,1,Fan-In,20,25,15,5,10,75,High,1
19:29.0,13-11-2023,1986399651,7273337794,4484.830078,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
48:07.0,20-02-2021,1067198189,1885113834,1883.349976,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
45:55.0,28-03-2021,7022683808,1242425303,3571.929932,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
46:36.0,11-05-2022,8809893329,6312462377,4232.330078,EUR,USD,Germany,USA,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
03:35.0,09-07-2023,4915196257,3128675098,3131.840088,EUR,EUR,Germany,Germany,Credit Card,1,Structuring,0,5,0,5,5,15,Low,0
44:26.0,28-09-2022,7605351600,6262814762,3024.530029,Dirham,SGD,UAE,Singapore,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
26:26.0,16-05-2023,2668247132,2095197958,1815.780029,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
23:05.0,13-04-2023,1818112342,6448001026,3234.469971,GBP,Dirham,UK,UAE,Prepaid Card,1,Fan-In,20,5,15,5,10,55,Medium,0
48:37.0,10-11-2023,3058982440,6725038117,22533.17969,GBP,Dirham,UK,UAE,Credit Card,1,Fan-In,20,25,15,5,10,75,High,1
48:30.0,12-01-2022,4022663059,6510697299,22610.0293,GBP,Dirham,UK,UAE,Cheque,1,Cash_Deposits,20,25,15,8,5,73,High,1
56:31.0,28-12-2022,6167393219,6638957137,16194.42969,GBP,Dirham,UK,UAE,Credit Card,1,Fan-Out,20,25,15,5,12,77,High,1
35:59.0,27-06-2023,7088451458,1654602021,2223.929932,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
31:35.0,14-10-2023,6744794855,8471499716,9381.030273,GBP,Dirham,UK,UAE,Cheque,1,Fan-Out,20,15,15,8,12,70,High,1
34:31.0,13-10-2021,9842186844,4636537575,18422.93945,EUR,GBP,Germany,UK,Cross-border,1,Fan-Out,20,25,15,15,12,87,High,1
14:04.0,28-08-2021,2602884797,3095318649,22530.65039,GBP,Dirham,UK,UAE,Cash Deposit,1,Fan-In,20,25,15,10,10,80,High,1
17:34.0,28-03-2022,4907446848,1639509845,4525.759766,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
17:50.0,28-09-2022,3994607170,9936181631,4075.47998,EUR,SGD,Germany,Singapore,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
24:35.0,28-01-2023,4018696945,5650101484,3496.530029,EUR,SGD,Germany,Singapore,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
06:57.0,01-04-2023,1986839603,7729286656,3019.360107,GBP,Dirham,UK,UAE,Credit Card,1,Cash_Deposits,20,5,15,5,5,50,Medium,0
36:42.0,28-02-2021,8820716211,4989487508,4879.089844,GBP,Dirham,UK,UAE,Wire Transfer,1,Cross-Border_Movement,20,5,15,5,20,65,Medium,0
34:21.0,20-08-2022,4110258855,9479654136,4573.930176,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
21:38.0,12-08-2023,8617360361,9717175839,15554.2998,GBP,Dirham,UK,UAE,Cross-border,1,Fan-Out,20,25,15,15,12,87,High,1
24:27.0,16-10-2021,8132531532,7951902330,838.6300049,EUR,GBP,Germany,UK,Credit Card,1,Structuring,20,0,15,5,5,45,Medium,0
45:50.0,28-09-2023,6655089949,1457632732,1226.180054,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
17:06.0,28-07-2021,2752536389,1112794026,3586.709961,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
20:55.0,28-08-2022,9953716239,5201221330,821.2600098,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,0,15,5,5,45,Medium,0
08:17.0,28-04-2022,1271730355,7161887665,1475.390015,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
16:15.0,29-08-2023,3648572296,2966500767,3104.679932,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
53:39.0,14-08-2022,6710338189,6732648420,17605.48047,SGD,EUR,Singapore,Germany,ACH,1,Cash_Deposits,20,25,15,5,5,70,High,1
44:12.0,15-01-2023,9437783771,9455610447,16647.07031,GBP,Dirham,UK,UAE,Cross-border,1,Structuring,20,25,15,15,5,80,High,1
20:24.0,12-03-2022,6982610835,3421719519,1741.930054,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
35:01.0,19-12-2022,6195400294,8721000527,18092.30078,GBP,SGD,UK,Singapore,Prepaid Card,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
08:40.0,28-04-2022,8366884200,8684026200,6693.97998,GBP,Dirham,UK,UAE,Cross-border,1,Structuring,20,15,15,15,5,70,High,1
32:59.0,11-12-2023,9454334062,4927323476,2166.679932,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
10:41.0,28-08-2023,8714753670,1455028401,3935.26001,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
35:37.0,05-12-2023,7209571615,6974875750,3528.459961,USD,EUR,USA,Germany,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
01:30.0,28-06-2021,5903457537,6634526139,4366.740234,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
30:06.0,12-11-2022,7238213207,5583478908,16782.71094,GBP,Dirham,UK,UAE,Cash Deposit,1,Cash_Deposits,20,25,15,10,5,75,High,1
43:51.0,13-09-2021,4180378138,3216176949,3186.899902,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
29:14.0,22-09-2022,8118083267,2699013395,3248.189941,Dirham,PAB,UAE,Panama,Cross-border,1,Fan-In,20,5,15,15,10,65,Medium,0
13:17.0,30-12-2023,9858643842,6097953682,2344.409912,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
55:31.0,31-03-2023,5785590330,8733575600,7364.859863,USD,GBP,USA,UK,Cheque,1,Fan-In,20,15,15,8,10,68,Medium,1
07:11.0,03-08-2022,7488943393,6942989052,6855.75,GBP,Dirham,UK,UAE,Credit Card,1,Fan-Out,20,15,15,5,12,67,Medium,1
31:18.0,28-08-2021,3660345628,9012356988,4886.640137,PAB,Dirham,Panama,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
35:32.0,12-10-2023,8235717104,8902275119,2451.01001,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
48:14.0,28-03-2022,7603978731,8584566722,4546.600098,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
49:34.0,24-07-2022,4250372185,2826025489,3450.780029,EUR,SGD,Germany,Singapore,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
02:28.0,13-02-2022,4507822591,5269015757,20075.4707,Dirham,Dirham,UAE,UAE,Wire Transfer,1,Cash_Deposits,0,25,0,5,5,35,Low,0
39:40.0,28-10-2022,4370902138,4494084172,2911.080078,USD,KYD,USA,Cayman Islands,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
10:20.0,28-12-2023,4501175349,3817053070,3223,Dirham,Dirham,UAE,UAE,Credit Card,1,Structuring,0,5,0,5,5,15,Low,0
15:48.0,17-11-2023,8011113122,7991402837,2868.570068,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
49:05.0,18-09-2022,6880115912,9376277483,1620.02002,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
46:05.0,14-12-2022,8289800644,4651178503,18338.84961,PAB,Dirham,Panama,UAE,Prepaid Card,1,Fan-Out,20,25,15,5,12,77,High,1
20:53.0,17-03-2022,3482206102,1207916194,7738.540039,GBP,Dirham,UK,UAE,Cross-border,1,Fan-In,20,15,15,15,10,75,High,1
54:10.0,17-11-2022,2837384013,4905874257,1583.579956,KYD,Dirham,Cayman Islands,UAE,Cheque,1,Fan-In,20,5,15,8,10,58,Medium,0
16:05.0,01-08-2022,3787052438,5517391943,16491.33984,GBP,Dirham,UK,UAE,Prepaid Card,1,Fan-Out,20,25,15,5,12,77,High,1
05:45.0,28-05-2021,1334744286,3549834042,1543.859985,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
21:52.0,07-07-2021,5862655247,1304205279,23571.00977,GBP,Dirham,UK,UAE,Cash Deposit,1,Fan-In,20,25,15,10,10,80,High,1
56:19.0,02-08-2021,4755937285,3908281627,23894.28906,GBP,Dirham,UK,UAE,Wire Transfer,1,Fan-Out,20,25,15,5,12,77,High,1
46:13.0,03-09-2023,9245882468,1933058809,4642.430176,Dirham,SGD,UAE,Singapore,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
22:27.0,04-05-2022,6359201693,3768624284,9883.80957,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,15,15,5,5,60,Medium,1
44:01.0,20-10-2023,6977525103,3775278048,864.9199829,SGD,Dirham,Singapore,UAE,Credit Card,1,Structuring,20,0,15,5,5,45,Medium,0
31:40.0,28-07-2023,9533595495,9306142066,23279.65039,GBP,Dirham,UK,UAE,Wire Transfer,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
43:11.0,02-01-2023,4308701294,9661615016,2598.370117,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
03:50.0,11-09-2022,7079234115,8309221034,4859.950195,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
17:05.0,28-04-2022,6698349136,3762327862,4847.200195,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
15:03.0,28-01-2022,5793125884,5531313426,21472.23047,GBP,Dirham,UK,UAE,ACH,1,Fan-In,20,25,15,5,10,75,High,1
08:44.0,28-01-2021,8390631634,6012067717,8066.77002,GBP,Dirham,UK,UAE,Cheque,1,Fan-In,20,15,15,8,10,68,Medium,1
01:21.0,28-10-2022,3695232998,7425904890,2417.409912,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
10:23.0,28-09-2021,1495354059,1011031667,4374.77002,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
58:09.0,06-10-2021,4682870880,2801177461,2131.070068,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
17:52.0,01-05-2021,1226225156,2721959126,5067.830078,SGD,KYD,Singapore,Cayman Islands,Cheque,1,Cash_Deposits,20,15,15,8,5,63,Medium,1
29:00.0,28-07-2022,6336857629,9469064524,14363.23047,SGD,Dirham,Singapore,UAE,Wire Transfer,1,Fan-Out,20,25,15,5,12,77,High,1
59:26.0,28-02-2021,2438888667,2320748157,23467.71094,GBP,Dirham,UK,UAE,Cross-border,1,Cross-Border_Movement,20,25,15,15,20,95,High,1
09:45.0,28-03-2022,7527316141,6894808149,3723.330078,GBP,USD,UK,USA,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
52:25.0,27-04-2021,5562470175,1561387824,14681.46973,GBP,Dirham,UK,UAE,Prepaid Card,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
47:20.0,10-05-2022,2003352579,5052536540,3332.23999,GBP,Dirham,UK,UAE,Cash Deposit,1,Fan-Out,20,5,15,10,12,62,Medium,0
28:29.0,03-05-2022,7596745715,6186758088,3383.030029,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
10:51.0,02-12-2023,3591164476,8973921474,24761.28906,GBP,Dirham,UK,UAE,Cheque,1,Cross-Border_Movement,20,25,15,8,20,88,High,1
43:19.0,09-02-2022,1746756255,9384191089,4362.02002,USD,EUR,USA,Germany,Cash Deposit,1,Cross-Border_Movement,20,5,15,10,20,70,High,0
50:08.0,28-07-2021,1561417687,8832617672,13439.91016,GBP,Dirham,UK,UAE,Credit Card,1,Fan-In,20,25,15,5,10,75,High,1
16:58.0,28-04-2021,8069459895,4475911318,22056.94922,GBP,Dirham,UK,UAE,Prepaid Card,1,Cash_Deposits,20,25,15,5,5,70,High,1
29:03.0,18-09-2021,8406374110,3130846652,3911.22998,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
58:11.0,28-03-2022,9738752801,6562434335,17728.38086,GBP,Dirham,UK,UAE,Cash Deposit,1,Fan-In,20,25,15,10,10,80,High,1
08:26.0,06-11-2021,8358870981,8651205525,17859.61914,GBP,Dirham,UK,UAE,Cheque,1,Cross-Border_Movement,20,25,15,8,20,88,High,1
01:20.0,28-07-2023,9553561889,7568861677,2309.860107,Dirham,Dirham,UAE,UAE,Credit Card,1,Structuring,0,5,0,5,5,15,Low,0
17:34.0,28-03-2021,5070780669,6963229328,2033.089966,SGD,Dirham,Singapore,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
51:47.0,20-12-2023,3540741595,5073211715,4199.319824,SGD,PAB,Singapore,Panama,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
02:05.0,28-03-2021,9675524665,3052947074,20442.7207,GBP,Dirham,UK,UAE,Prepaid Card,1,Fan-Out,20,25,15,5,12,77,High,1
11:58.0,28-05-2022,4939447721,4325878813,21809.74023,SGD,KYD,Singapore,Cayman Islands,Cheque,1,Cross-Border_Movement,20,25,15,8,20,88,High,1
21:19.0,28-05-2022,2362721798,2532554057,22917.76953,GBP,Dirham,UK,UAE,Cross-border,1,Cash_Deposits,20,25,15,15,5,80,High,1
18:08.0,04-10-2021,1139082827,7882206934,13272.21973,USD,Dirham,USA,UAE,Cash Deposit,1,Cross-Border_Movement,20,25,15,10,20,90,High,1
47:04.0,05-01-2022,2372322277,5136395494,13036.38965,EUR,EUR,Germany,Germany,Cheque,1,Cross-Border_Movement,0,25,0,8,20,53,Medium,0
13:15.0,28-12-2023,4380225197,4094152811,4152.839844,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
10:56.0,06-10-2022,6921525436,7640122370,3529.850098,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
41:48.0,28-12-2023,4632522232,2266622851,17847.21094,GBP,Dirham,UK,UAE,Cash Deposit,1,Cash_Deposits,20,25,15,10,5,75,High,1
24:10.0,27-04-2021,5694848867,5428082088,20099.01953,Dirham,USD,UAE,USA,ACH,1,Fan-In,20,25,15,5,10,75,High,1
13:12.0,28-09-2022,6504099682,2020262123,22360.13086,GBP,Dirham,UK,UAE,Prepaid Card,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
23:00.0,28-10-2022,1857596764,1110533960,2219.580078,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
54:07.0,25-04-2022,7317658317,2138185235,2377.449951,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
24:23.0,17-10-2021,6425814872,7292376027,1194.719971,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
48:44.0,28-11-2023,7539441086,9316609031,3228.780029,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
25:57.0,23-02-2021,3664052763,8547068234,1862.609985,GBP,Dirham,UK,UAE,ACH,1,Fan-Out,20,5,15,5,12,57,Medium,0
27:05.0,28-11-2023,3693916084,6402580787,2755.51001,SGD,GBP,Singapore,UK,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
35:20.0,06-03-2022,8652281649,5778232041,14023.46973,GBP,Dirham,UK,UAE,Wire Transfer,1,Fan-In,20,25,15,5,10,75,High,1
36:49.0,06-06-2021,9075121701,9065491438,7876.990234,GBP,Dirham,UK,UAE,Wire Transfer,1,Structuring,20,15,15,5,5,60,Medium,1
11:17.0,28-09-2022,5461537013,2020395327,3281.5,KYD,KYD,Cayman Islands,Cayman Islands,Credit Card,1,Structuring,0,5,0,5,5,15,Low,0
19:19.0,12-03-2022,3941417062,1979069637,1732.01001,GBP,Dirham,UK,UAE,Prepaid Card,1,Cash_Deposits,20,5,15,5,5,50,Medium,0
26:38.0,28-09-2023,8833889083,8477300991,1896.359985,SGD,KYD,Singapore,Cayman Islands,Wire Transfer,1,Fan-Out,20,5,15,5,12,57,Medium,0
45:32.0,28-09-2022,1746196273,1247508299,4254.919922,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
12:17.0,27-07-2022,7464468567,1131267917,9644.580078,GBP,Dirham,UK,UAE,ACH,1,Cross-Border_Movement,20,15,15,5,20,75,High,1
22:22.0,12-09-2021,5683197659,5412866242,4049.449951,GBP,Dirham,UK,UAE,Prepaid Card,1,Fan-Out,20,5,15,5,12,57,Medium,0
41:14.0,28-11-2023,3204526134,3930025537,2993.419922,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
51:00.0,28-12-2021,6477709195,9141037388,4033.969971,PAB,KYD,Panama,Cayman Islands,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
33:52.0,27-08-2023,1439427140,7910817577,1706.449951,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
17:40.0,21-05-2022,2283298067,4287687478,15949.37012,SGD,SGD,Singapore,Singapore,Wire Transfer,1,Cross-Border_Movement,0,25,0,5,20,50,Medium,0
43:08.0,09-02-2021,9579064478,7092693247,1158.459961,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
36:52.0,23-10-2021,4063897771,3397657114,1017.059998,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
46:51.0,19-05-2023,1383539822,2525930586,13752.50977,KYD,PAB,Cayman Islands,Panama,Cheque,1,Cash_Deposits,20,25,15,8,5,73,High,1
18:29.0,02-07-2021,5600836559,4820055862,13975.24023,GBP,Dirham,UK,UAE,Cross-border,1,Structuring,20,25,15,15,5,80,High,1
03:55.0,28-08-2021,6766723248,9532593594,16298.32031,GBP,Dirham,UK,UAE,ACH,1,Fan-In,20,25,15,5,10,75,High,1
40:11.0,02-05-2022,5315211627,2174793230,18426.18945,Dirham,USD,UAE,USA,Cross-border,1,Fan-In,20,25,15,15,10,85,High,1
27:40.0,30-10-2022,9441018790,2646331504,4898.580078,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
00:57.0,16-05-2022,3280772748,9666883770,13391.20996,GBP,Dirham,UK,UAE,ACH,1,Cash_Deposits,20,25,15,5,5,70,High,1
06:24.0,21-02-2023,1717346250,4538382315,2156.419922,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
38:33.0,09-06-2022,5869588539,7400268709,4139.779785,Dirham,SGD,UAE,Singapore,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
46:08.0,25-11-2021,1725783958,5455441991,1937.5,KYD,SGD,Cayman Islands,Singapore,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
03:42.0,17-06-2021,1084790270,3962452613,2643.679932,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
30:44.0,28-08-2021,6588252632,3841827734,1129.52002,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
08:26.0,12-06-2021,3652992543,2214216328,1608.420044,PAB,Dirham,Panama,UAE,Prepaid Card,1,Cash_Deposits,20,5,15,5,5,50,Medium,0
12:22.0,29-12-2023,1688799369,7649205361,4843.120117,EUR,PAB,Germany,Panama,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
42:05.0,21-06-2021,8168394616,3197757742,21063.51953,GBP,KYD,UK,Cayman Islands,Cross-border,1,Cash_Deposits,20,25,15,15,5,80,High,1
03:06.0,29-09-2021,8955347538,8201657412,3723.090088,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
56:02.0,16-01-2021,6027311960,7965608188,10814.87012,GBP,KYD,UK,Cayman Islands,ACH,1,Fan-In,20,25,15,5,10,75,High,1
29:17.0,23-08-2022,1716309186,4119911995,1527.839966,SGD,Dirham,Singapore,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
30:51.0,03-06-2023,5856127658,9248046539,1457.040039,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
16:41.0,28-05-2022,5704029171,6362597344,7005.830078,GBP,Dirham,UK,UAE,Cross-border,1,Fan-Out,20,15,15,15,12,77,High,1
35:57.0,28-08-2023,1710404224,8522334580,3106.75,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
32:14.0,06-05-2023,2009317340,7266763552,18150.30078,PAB,GBP,Panama,UK,Cross-border,1,Cash_Deposits,20,25,15,15,5,80,High,1
31:47.0,28-10-2023,2770980600,8178927766,3572.830078,KYD,SGD,Cayman Islands,Singapore,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
29:21.0,21-05-2023,7871737874,2943612110,7718.410156,GBP,Dirham,UK,UAE,Cash Deposit,1,Cash_Deposits,20,15,15,10,5,65,Medium,1
40:51.0,30-03-2022,1456650521,4852057916,23916.76953,GBP,Dirham,UK,UAE,Credit Card,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
39:12.0,28-10-2021,6220917178,2451413560,18709.5293,GBP,EUR,UK,Germany,Wire Transfer,1,Fan-In,20,25,15,5,10,75,High,1
28:29.0,20-10-2023,3165512104,9434691954,14304.5,GBP,Dirham,UK,UAE,Wire Transfer,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
30:59.0,01-03-2023,4909199720,4501446994,15681.2998,GBP,Dirham,UK,UAE,Wire Transfer,1,Cash_Deposits,20,25,15,5,5,70,High,1
24:26.0,05-08-2023,4274374218,6470052645,11070.40039,KYD,PAB,Cayman Islands,Panama,ACH,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
56:47.0,28-03-2023,3716924538,1862812038,1840.469971,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
43:08.0,07-10-2023,8030335064,4050941750,9543.339844,USD,PAB,USA,Panama,Credit Card,1,Cross-Border_Movement,20,15,15,5,20,75,High,1
57:53.0,28-04-2023,4471642620,3245108207,3982.949951,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
12:17.0,08-09-2021,8230106415,9856363546,860.4500122,Dirham,SGD,UAE,Singapore,Credit Card,1,Structuring,20,0,15,5,5,45,Medium,0
28:06.0,16-08-2023,4714465905,7705605962,3785.73999,GBP,Dirham,UK,UAE,Prepaid Card,1,Cash_Deposits,20,5,15,5,5,50,Medium,0
03:59.0,16-08-2022,3371357111,9645619869,2104.060059,GBP,Dirham,UK,UAE,Prepaid Card,1,Cross-Border_Movement,20,5,15,5,20,65,Medium,0
58:40.0,04-10-2023,6126033644,2927645417,1977.48999,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
02:27.0,10-03-2022,1558631501,2095286033,21531.05078,GBP,Dirham,UK,UAE,ACH,1,Fan-In,20,25,15,5,10,75,High,1
20:38.0,21-03-2021,6588417397,7657887271,17887.78906,GBP,Dirham,UK,UAE,Wire Transfer,1,Fan-Out,20,25,15,5,12,77,High,1
33:04.0,28-02-2023,5689870435,6720396142,2791.530029,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
33:30.0,23-05-2023,1037811610,8168036130,3348.02002,GBP,Dirham,UK,UAE,Wire Transfer,1,Structuring,20,5,15,5,5,50,Medium,0
02:43.0,14-05-2022,5781905054,8404418865,2864.790039,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
32:51.0,02-03-2023,5483308751,6121801720,12363.32031,GBP,Dirham,UK,UAE,ACH,1,Structuring,20,25,15,5,5,70,High,1
40:04.0,24-11-2021,4322510552,1446362270,5156.839844,GBP,Dirham,UK,UAE,Credit Card,1,Cross-Border_Movement,20,15,15,5,20,75,High,1
04:47.0,28-12-2023,8373893128,1162720486,2622.179932,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
04:36.0,20-12-2021,7045736747,7032058320,2473.719971,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
00:41.0,28-08-2023,5606736607,5750815980,3386.570068,KYD,USD,Cayman Islands,USA,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
28:24.0,06-09-2022,5427334554,1944316108,16242.25,SGD,SGD,Singapore,Singapore,Cheque,1,Fan-Out,0,25,0,8,12,45,Medium,0
56:58.0,04-10-2023,5077921573,3384006407,990.2800293,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,0,15,5,5,45,Medium,0
34:35.0,13-05-2021,2476831585,3201397080,2373.370117,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
12:07.0,09-10-2021,7652264884,5609120848,3428.610107,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
37:31.0,29-05-2022,2007310926,6126037320,2913.169922,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
44:37.0,25-08-2021,2839566253,5315720088,4397.259766,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
27:17.0,28-07-2022,9065458220,7282885927,3566.51001,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
11:41.0,28-08-2023,3313346852,9918338001,1484.319946,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
01:52.0,23-06-2023,9747372233,7612862866,1096.390015,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
57:49.0,05-07-2023,2249831874,3192202822,3498.159912,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
54:51.0,12-08-2023,5897854817,1683855081,1636.27002,GBP,Dirham,UK,UAE,Prepaid Card,1,Fan-Out,20,5,15,5,12,57,Medium,0
30:22.0,28-03-2021,1995358283,6430372469,15058.61035,GBP,Dirham,UK,UAE,Wire Transfer,1,Cash_Deposits,20,25,15,5,5,70,High,1
